folioviv,foliohog,numren,id_trabajo,tipoact,numprod,codigo,cosecha,destino,cantidad,valestim
0662404410,1,01,2,5,04,279,0,7,9,800
0662404410,1,01,2,5,04,279,0,6,9,800
0662404410,1,01,2,5,04,279,0,2,18,1559
0662404410,1,01,2,5,04,279,0,1,50,4368
0662404410,1,01,2,5,03,263,0,1,52,5200
0662404410,1,01,2,4,04,187,1,6,144,1080
0662404410,1,01,2,4,04,187,1,1,140,1050
0662404410,1,01,2,4,03,003,1,6,40,2000
0662404410,1,01,2,4,03,003,1,1,20,1000
0662404410,1,01,2,4,01,161,1,1,30,50
0662404411,1,02,2,5,03,279,0,1,19,1520
0662404412,1,02,1,4,01,055,1,1,10,1000
0662404613,1,01,2,5,05,279,0,6,1,70
0662404613,1,01,2,5,05,279,0,1,7,530
0662404613,1,01,2,5,06,280,0,6,2,200
0662404613,1,01,2,5,06,280,0,1,55,5500
0662404614,1,01,1,4,01,140,1,1,200,1800
0662404614,1,01,1,4,01,140,1,6,2,18
0662404614,1,01,1,4,02,088,1,6,5,25
0662404614,1,01,1,4,02,088,1,1,50,250
0662404616,1,01,1,5,03,240,0,3,4,40000
0662404616,1,01,1,5,03,240,0,4,3,30000
0662404616,1,01,1,5,03,240,0,6,1,10000
0662404616,1,01,1,5,05,284,0,1,2400,72000
0662404820,1,01,1,4,02,133,1,1,120,2880
0662404820,1,01,1,4,02,133,1,6,40,960
0662404820,1,01,1,4,08,055,1,1,30,200
0662404820,1,01,1,4,08,055,1,6,15,100
0662404820,1,01,1,4,07,161,1,1,20,600
0662404820,1,01,1,4,09,140,1,1,100,600
0662404820,1,01,1,4,11,088,1,1,40,500
0662404820,1,01,1,4,11,088,1,6,80,1000
0662404820,1,01,1,5,04,284,0,1,122,1464
0662404820,1,01,1,5,04,284,0,6,38,456
0662404821,1,01,1,5,04,284,0,1,276,3312
0662404821,1,01,1,4,11,055,1,1,45,300
0662404821,1,01,1,5,04,284,0,6,130,1560
0662404821,1,01,1,4,11,055,1,6,15,100
0662404821,1,01,1,4,12,146,1,1,20,400
0662404821,1,01,1,4,12,146,1,6,10,200
0662404821,1,01,1,4,09,229,1,1,20,400
0662404821,1,01,1,4,05,073,1,1,16,600
0662404821,1,01,1,4,03,161,1,1,20,400
0662404821,1,01,1,4,02,133,1,1,39,780
0662404821,1,01,1,4,15,088,1,6,20,100
0662404821,1,01,1,4,15,088,1,1,40,200
0662404823,1,01,2,4,05,161,1,6,3,60
0662404823,1,01,2,4,05,161,1,1,11,220
0662404823,1,01,2,4,02,133,1,6,5,100
0662404823,1,01,2,4,02,133,1,1,15,300
0662404824,1,01,1,4,03,146,1,1,10,200
0662404824,1,01,1,4,04,055,1,1,30,300
0662404824,1,01,1,4,04,055,1,6,20,200
0662404824,1,01,1,4,06,161,1,1,13,260
0662404824,1,01,1,4,06,161,1,6,7,140
0662404824,1,01,1,4,10,140,1,1,1000,7000
0662404824,1,01,1,4,12,040,1,1,20,600
0662404824,1,01,1,5,04,284,0,1,175,2100
0662405716,1,01,1,5,03,240,0,6,1,14000
0662406924,1,01,1,5,03,279,0,6,58,2784
0662406924,1,01,1,5,03,279,0,1,33,1584
0662407022,1,01,1,5,03,240,0,6,2,20000
0662407022,1,01,1,5,04,284,0,2,39825,477900
0662407022,1,01,1,5,04,284,0,1,9063,108756
0662407022,1,01,1,5,01,268,0,6,1,10000
0662407303,1,02,1,5,03,284,0,2,182,1456
0662407303,1,02,1,5,03,284,0,1,364,2912
0662407508,1,01,1,4,01,055,1,1,30,600
0662407508,1,01,1,5,03,284,0,2,2700,32400
0662407508,1,01,1,5,03,284,0,1,192,2304
0662408407,1,01,2,5,04,279,0,1,70,4550
0662408407,1,01,2,5,01,251,0,7,1,540
0662408409,1,01,1,5,04,252,0,6,1,10000
0662408409,1,01,1,5,04,252,0,4,1,5000
0662408409,1,01,1,4,02,002,1,1,5,30
0662408714,1,02,1,5,04,284,0,1,100,1100
0662408714,1,02,1,5,04,284,0,2,2940,32340
0662408920,1,01,1,5,03,279,0,1,168,9551
0662408921,1,01,1,4,01,141,1,1,100,900
0662408921,1,01,1,5,03,279,0,1,85,5376
0662408921,1,01,1,5,02,251,0,1,1,80
0662409507,1,01,1,4,01,140,1,1,20,160
0662409507,1,01,1,5,03,263,0,1,2,180
0662409507,1,01,1,5,04,279,0,1,112,8064
0662409507,1,01,1,5,04,279,0,6,50,3600
0662409507,1,01,1,4,03,194,1,6,40,200
0662409507,1,01,1,5,01,250,0,1,8,1200
0662409507,1,01,1,4,02,088,1,6,10,80
0662409507,1,01,1,4,02,088,1,1,40,320
0662409511,1,01,1,4,02,194,1,6,6000,24000
0662409512,1,01,2,5,04,284,0,2,7560,113400
0662409512,1,01,2,5,04,284,0,1,300,4500
0662409512,1,01,2,4,04,088,1,6,6,150
0662409512,1,01,2,4,04,088,1,1,30,750
0662411509,1,01,1,5,07,279,0,1,125,10000
0662411509,1,01,1,5,06,284,0,1,267,4000
0662411713,1,02,1,5,07,283,0,2,3195,319500
0662411713,1,02,1,5,07,283,0,1,107,10700
0662411713,1,02,1,5,06,279,0,6,40,3600
0662411713,1,02,1,5,06,279,0,1,12,1080
0662411713,1,02,1,5,05,263,0,1,20,4000
0662411713,1,02,1,4,03,040,1,6,225,675
0662411713,1,02,1,4,03,040,1,1,45,135
0662411713,1,02,1,4,02,088,1,6,35,350
0662411713,1,02,1,4,02,088,1,1,10,100
0662411718,1,01,1,4,01,141,1,1,3000,19500
0662411920,1,01,2,5,05,280,0,1,200,2000
0662411920,1,01,2,5,02,279,0,1,38,2432
0662412024,1,01,1,5,04,284,0,2,14600,175200
0662412403,1,01,2,4,02,194,1,1,3000,7000
0662412607,1,01,1,5,04,284,0,2,31000,310000
0662412607,1,01,1,4,02,088,1,1,20,240
0662412608,1,01,2,4,03,194,1,6,1000,3500
0662412608,1,01,2,4,02,088,1,1,80,320
0662412609,1,01,1,5,04,284,0,1,480,5760
0662412609,1,01,1,5,02,268,0,1,1,25000
0662412609,1,01,1,4,02,088,1,1,200,600
0662412609,1,01,1,5,04,284,0,6,200,2400
0662413303,1,01,1,4,01,140,1,1,300,1500
0662413303,1,01,1,5,03,283,0,2,400,3200
0662413303,1,01,1,5,03,283,0,1,20,160
0662413304,1,01,2,5,01,268,0,7,1,15000
0662413304,1,01,2,5,05,284,0,1,480,4800
0662413304,1,01,2,5,02,269,0,6,2,20000
0662413304,1,01,2,5,05,284,0,2,1000,10000
0662414202,1,01,2,4,01,002,1,1,10,221
0662414202,1,01,2,4,01,002,1,6,34,748
0662414206,1,01,1,4,01,140,1,6,10,90
0662414206,1,01,1,4,03,194,1,6,500,2250
0662414206,1,01,1,4,02,040,1,6,200,500
0662414410,1,01,1,5,01,250,0,1,2,300
0662414410,1,01,1,5,03,279,0,1,5,300
0662414410,1,01,1,5,03,279,0,6,35,2100
0662414411,1,01,2,5,03,283,0,1,300,9000
0662414411,1,01,2,5,03,283,0,2,200,6000
0662414411,1,01,2,5,04,250,0,6,30,4500
0662414411,1,01,2,5,05,279,0,1,80,8000
0662414411,1,01,2,5,05,279,0,6,95,9500
0662414617,1,01,1,4,02,088,1,1,100,300
0662414617,1,01,1,5,02,284,0,1,600,7200
0662414617,1,01,1,5,02,284,0,6,200,2400
0662414819,1,01,1,5,06,279,0,1,85,2550
0662414819,1,01,1,5,06,279,0,6,52,1560
0662414819,1,01,1,5,05,263,0,1,20,1200
0662414819,1,01,1,5,03,284,0,6,648,7776
0662414819,1,01,1,5,03,284,0,1,432,5184
0662414819,1,01,1,5,04,250,0,1,5,500
0662416305,1,01,1,4,01,133,1,1,60,420
0662416305,1,01,1,4,01,133,1,6,30,210
0662416306,1,01,1,4,01,035,1,4,500,8000
0662416306,1,01,1,4,02,194,1,4,1500,9000
0662416508,1,02,1,5,02,279,0,1,78,3900
0662416508,1,02,1,5,02,279,0,6,78,3900
0662416508,1,02,1,5,01,250,0,1,10,1000
0662416510,1,02,1,5,05,284,0,2,2190,17520
0662416714,1,01,1,4,07,088,1,1,8,96
0662416714,1,01,1,5,01,250,0,1,40,10000
0662416714,1,01,1,5,02,262,0,7,40,800
0662416714,1,01,1,5,03,279,0,1,48,3840
0662416714,1,01,1,5,04,244,0,6,1,2000
0662416714,1,01,1,5,06,283,0,2,30,450
0662416714,1,01,1,5,09,284,0,2,360,7200
0662416715,1,01,2,5,03,284,0,2,8400,54600
0662416718,1,02,1,5,05,279,0,2,2,60
0662416718,1,02,1,5,09,246,0,1,1,3000
0662416718,1,02,1,5,05,279,0,1,48,1440
0662416718,1,02,1,5,03,250,0,1,48,5760
0662416718,1,01,1,4,10,056,1,1,12000,30000
0662416718,1,01,1,4,08,146,1,1,60,600
0662416718,1,01,1,4,05,108,1,1,10,50
0662416718,1,01,1,4,03,088,1,1,120,1500
0662416718,1,01,1,4,01,133,1,1,60,720
0662416718,1,01,1,4,01,133,1,6,120,1440
0662417305,1,01,2,4,02,212,1,1,70,1561
0662417305,1,01,2,4,04,133,1,1,100,1000
0662418206,1,01,2,8,01,622,0,1,10,1000
0662418206,1,01,2,8,01,622,0,6,10,1000
0662418206,1,01,2,8,01,622,0,7,10,1000
0662418412,1,02,1,4,01,133,1,1,30,230
0662418412,1,02,1,4,02,187,1,1,10,100
0662418412,1,02,1,4,02,187,1,6,10,100
0662419020,1,02,1,5,05,251,0,6,12,14400
0662419301,1,02,2,5,05,279,0,1,12,750
0662419301,1,02,2,5,01,251,0,6,1,200
0662419303,1,01,1,5,01,251,0,1,1,120
0662419303,1,01,1,5,02,250,0,1,2,200
0662419303,1,01,1,5,05,279,0,1,24,1560
0662419304,1,02,1,5,02,250,0,1,1,100
0662419304,1,02,1,5,01,251,0,1,1,130
0662419304,1,02,1,5,05,279,0,1,20,1440
0662419304,1,02,1,5,02,250,0,6,2,200
0662419306,1,02,1,5,02,250,0,1,2,240
0662419306,1,02,1,5,05,279,0,1,15,1200
0662419306,1,02,1,5,01,251,0,6,1,150
0662419306,1,02,1,5,02,250,0,6,3,300
0662419507,1,01,2,4,07,102,1,1,2,40
0662419507,1,01,2,4,01,104,1,6,2,140
0662419507,1,01,2,4,07,102,1,6,4,80
0662419507,1,01,2,4,06,055,1,6,4,120
0662419507,1,01,2,4,06,055,1,1,4,120
0662419507,1,01,2,4,04,161,1,6,12,360
0662419507,1,01,2,4,04,161,1,1,20,600
0662419507,1,01,2,4,03,023,1,6,3,150
0662419507,1,01,2,4,03,023,1,1,6,300
0662419507,1,01,2,4,02,133,1,6,1,16
0662419507,1,01,2,4,02,133,1,1,3,48
0662419507,1,01,2,4,01,104,1,1,3,210
0662419508,1,01,1,4,01,003,1,6,18,360
0662419508,1,01,1,4,01,003,1,1,2,40
0662419509,1,01,1,4,05,088,1,1,48,960
0662419509,1,01,1,5,06,270,0,1,57,4332
0662419509,1,01,1,5,04,284,0,2,2190,32850
0662419509,1,01,1,5,07,262,0,1,3,300
0662419509,1,01,1,4,05,088,1,6,48,960
0662419509,1,01,1,4,01,141,1,6,5000,15000
0662419509,1,01,1,4,03,133,1,1,12,180
0662419509,1,01,1,4,03,133,1,6,60,900
0662419510,1,01,1,5,04,284,0,2,3285,52560
0662419510,1,01,1,4,02,088,1,1,9,153
0662419510,1,01,1,5,06,263,0,1,4,800
0662419510,1,01,1,5,08,279,0,1,11,1045
0662419510,1,01,1,5,08,279,0,2,5,475
0662419510,1,01,1,4,01,141,1,1,1125,9000
0662419511,1,02,2,5,04,284,0,1,240,3840
0662419511,1,02,2,5,04,284,0,2,540,8640
0662419813,1,01,2,5,05,279,0,6,8,432
0662419813,1,01,2,5,05,279,0,1,9,486
0662419813,1,01,2,5,02,250,0,1,12,1800
0662419814,1,01,2,5,05,279,0,6,186,13392
0662419814,1,01,2,5,02,250,0,1,10,1500
0662419815,1,02,1,5,02,250,0,1,12,1800
0662419815,1,03,1,5,03,283,0,2,260,13000
0662419815,1,02,1,5,04,279,0,1,55,2970
0662419815,1,03,1,5,01,244,0,1,2,3000
0662419816,1,01,1,5,01,268,0,4,1,30000
0662419816,1,01,1,5,04,284,0,2,936,9360
0662420202,1,01,2,5,01,244,0,6,1,1500
0662420202,1,01,2,5,01,244,0,1,1,1500
0662420205,1,01,2,5,03,284,0,1,291,4656
0662420713,1,01,1,5,05,284,0,6,52,1040
0662420713,1,01,1,5,05,284,0,2,2912,58240
0662420713,1,01,1,5,05,284,0,1,52,1040
0662420714,1,01,2,5,03,263,0,6,2,200
0662420714,1,01,2,5,05,279,0,1,10,640
0662420714,1,01,2,5,05,279,0,2,4,256
0662420714,1,01,2,5,05,279,0,6,10,640
0662420714,1,01,2,5,03,263,0,1,2,200
0662421609,1,01,1,4,01,133,1,1,5,200
0662422206,1,01,1,5,02,279,0,1,5,400
0662423021,1,01,2,5,07,279,0,1,624,1872
0662423021,1,01,2,5,03,284,0,2,905,26245
0662424303,1,01,2,4,01,140,1,4,15000,100000
0662424508,1,01,2,5,05,284,0,2,3150,37800
0662424919,1,01,2,5,02,240,0,1,2,12600
0662424921,1,02,1,4,02,194,1,6,1000,6000
0662424921,1,02,1,4,01,140,1,1,1000,10000
0662425201,1,01,1,5,04,284,0,1,900,9000
0662425201,1,01,1,4,01,140,1,6,100,1000
0662425201,1,01,1,4,02,088,1,1,150,1875
0662425201,1,01,1,4,02,088,1,6,150,1800
0662425201,1,01,1,5,04,284,0,2,2700,27000
0662425201,1,01,1,4,01,140,1,1,400,4000
0662425203,1,01,2,4,05,174,1,6,30,360
0662425203,1,01,2,4,05,174,1,1,10,120
0662425203,1,01,2,4,04,040,1,6,30,300
0662425409,1,02,1,4,01,088,1,1,100,1000
0662425618,1,03,1,5,08,279,0,6,37,2190
0662425618,1,03,1,5,08,279,0,1,91,5475
0662425618,1,03,1,5,05,284,0,2,136875,684375
0662425820,1,01,1,6,01,338,0,6,6,180
0662425820,1,01,1,6,01,338,0,1,6,180
0662425821,1,02,1,5,01,251,0,1,12,960
0662425823,1,01,1,5,04,284,0,2,1056,15840
0662425823,1,01,1,4,01,140,1,5,8000,11000
0662425823,1,01,1,5,04,284,0,1,144,2160
0662425824,1,01,1,5,05,263,0,1,6,480
0662425824,1,01,1,5,08,279,0,1,24,1920
0662426301,1,01,1,4,05,003,1,1,10,200
0662426301,1,01,1,4,05,003,1,6,20,400
0662426301,1,01,1,5,01,250,0,1,1,100
0662426301,1,01,1,5,04,279,0,1,40,2880
0662426301,1,01,1,4,02,088,1,1,160,1000
0662426301,1,01,1,4,03,040,1,6,100,2000
0662426301,1,01,1,4,03,040,1,1,400,8000
0662426301,1,01,1,4,09,187,1,1,120,720
0662426301,1,01,1,4,01,140,1,1,1500,12000
0662426301,1,01,1,5,04,279,0,6,13,936
0662426306,1,01,2,5,04,279,0,6,11,693
0662426306,1,01,2,5,01,250,0,1,2,200
0662426306,1,01,2,5,04,279,0,1,23,1449
0662426507,1,01,1,5,01,268,0,6,3,45000
0662426510,1,01,1,5,03,279,0,1,10,600
0662426510,1,01,1,5,02,250,0,6,2,1000
0662426718,1,01,1,4,03,040,1,6,10,300
0662426718,1,01,1,4,03,040,1,1,30,900
0662426718,1,01,1,4,02,088,1,6,10,200
0662426718,1,01,1,4,02,088,1,1,30,600
0662426718,1,01,1,4,01,140,1,1,243,2430
0662426919,1,01,1,4,01,108,1,1,3,74
0662426919,1,01,1,4,02,146,1,1,5,45
0662426919,1,01,1,4,02,146,1,6,5,45
0662426919,1,01,1,4,01,108,1,6,1,25
0662426920,1,01,2,4,02,088,1,6,50,500
0662426920,1,01,2,4,02,088,1,1,400,4000
0662427022,1,01,1,4,01,184,1,6,2000,32000
0662427022,1,01,1,4,01,184,1,1,1000,16000
0662427303,1,01,1,5,05,284,0,2,25550,511000
0662427303,1,01,1,5,05,284,0,6,3650,73000
0662427304,1,01,1,5,05,284,0,1,1098,21960
0662427304,1,01,1,5,05,284,0,2,2562,51240
0662427510,1,01,1,4,01,146,1,6,84,450
0662427714,1,01,2,5,04,284,0,2,7616,137088
0662428412,1,02,1,5,02,279,0,1,36,2160
0662428412,1,02,1,5,02,279,0,6,36,2160
0662428921,1,01,1,9,07,552,0,1,52,6760
0662428921,1,01,1,9,04,541,0,1,52,5200
0662429020,1,02,2,5,03,263,0,1,10,1200
0662429020,1,02,2,5,05,279,0,1,1144,3432
0662429020,1,02,2,5,05,279,0,6,1144,3432
0662429024,1,01,1,4,02,088,1,1,250,1250
0662429024,1,01,1,5,04,280,0,1,48,2592
0662429024,1,01,1,5,02,263,0,1,5,500
0662429303,1,03,1,5,10,284,0,6,38,570
0662429303,1,03,1,5,10,284,0,1,800,12000
0662429303,1,03,1,5,09,279,0,1,120,5400
0662429303,1,03,1,5,08,263,0,1,43,10750
0662429306,1,01,1,5,04,284,0,2,1440,28800
0662429306,1,01,1,5,04,284,0,1,672,13440
0662429306,1,01,1,5,04,284,0,6,672,13440
0662429512,1,02,1,5,04,279,0,2,2,160
0662429512,1,02,1,5,04,279,0,1,54,4320
0662429512,1,02,1,5,01,251,0,1,1,150
0662429512,1,02,1,5,01,251,0,6,2,300
0662429512,1,02,1,5,03,250,0,1,2,240
0662429816,1,01,1,5,01,250,0,1,4,400
0662429816,1,01,1,5,05,279,0,1,520,1560
0662430204,1,01,1,4,01,079,1,1,3,75
0662431817,1,02,1,5,01,250,0,1,12,1800
0662431817,1,02,1,5,02,279,0,2,21,1344
0662431817,1,02,1,5,02,279,0,1,48,3072
0662432205,1,01,1,5,01,250,0,1,10,1000
0662432205,1,01,1,4,02,039,1,1,1,30
0662432205,1,01,1,5,02,263,0,1,5,500
0662432205,1,01,1,5,03,260,0,1,7,700
0662432205,1,01,1,4,01,140,1,1,50,120
0662432510,1,01,1,5,04,284,0,2,2880,43200
0662432511,1,01,1,4,01,141,1,1,150,1950
0662432511,1,02,1,5,01,250,0,1,10,1000
0662432511,1,02,1,5,02,260,0,1,6,1020
0662432511,1,02,1,5,05,280,0,6,2,306
0662432511,1,02,1,5,06,279,0,1,36,2900
0662432511,1,01,1,5,03,284,0,1,360,5400
0662432512,1,01,2,4,01,141,1,1,600,4000
0662432512,1,01,2,4,02,139,1,1,200,350
0662432512,1,01,2,4,02,139,1,6,20,80
0662432512,1,01,2,4,04,088,1,1,10,120
0662432512,1,01,2,4,04,088,1,6,15,180
0662432714,1,01,1,4,01,140,1,1,200,2600
0662432715,1,03,1,4,03,040,1,1,36,300
0662432715,1,03,1,4,04,194,1,4,200,2000
0662432715,1,03,1,4,01,140,1,1,250,1125
0662432715,1,03,1,4,02,088,1,1,30,225
0662432716,1,01,1,4,04,194,1,4,1500,6000
0662432716,1,01,1,4,02,088,1,6,30,209
0662432716,1,01,1,4,02,088,1,1,60,417
0662432718,1,01,1,4,01,140,1,1,500,3000
0662432718,1,01,1,4,01,140,1,6,300,1800
0662433022,1,01,1,4,02,056,1,1,500,10000
0662433022,1,01,1,5,01,244,0,1,4,10000
0662433022,1,01,1,4,01,133,1,1,1000,15000
0662433401,1,03,1,4,01,174,1,6,30,300
0662433401,1,03,1,4,01,174,1,3,100,1000
0662433401,1,03,1,4,01,174,1,1,30,300
0662433401,1,03,1,4,02,212,1,6,60,780
0662433401,1,03,1,4,01,174,1,5,30,300
0662434919,1,01,1,4,01,133,1,1,30,360
0662434919,1,01,1,5,10,283,0,2,90,900
0662434919,1,01,1,5,09,279,0,6,43,3225
0662434919,1,01,1,5,09,279,0,1,34,2550
0662434919,1,01,1,5,07,244,0,1,2,6000
0662434919,1,01,1,5,03,284,0,6,2100,10500
0662434919,1,01,1,5,03,284,0,2,9600,48000
0662434919,1,01,1,5,03,284,0,1,900,4500
0662434919,1,01,1,4,01,133,1,6,90,1080
0662435507,1,01,1,4,01,161,1,6,782,9384
0662435507,1,01,1,4,02,040,1,1,500,2000
0662435507,1,01,1,4,02,040,1,6,470,1880
0662435507,1,01,1,4,01,161,1,1,52,624
0662435507,1,01,1,5,04,284,0,4,6570,131400
0662436018,1,01,1,4,01,037,1,1,200,8000
0662436018,1,01,1,4,01,037,1,6,400,16000
0662436018,1,01,1,4,02,159,1,6,30,1050
0662436018,1,01,1,4,03,112,1,1,100,3000
0662436018,1,01,1,4,03,112,1,6,100,3000
0662436018,1,01,1,4,04,133,1,1,20,560
0662436018,1,01,1,5,01,268,0,1,1,7200
0662436018,1,01,1,4,05,132,1,1,20,1200
0662436018,1,01,1,4,05,132,1,6,30,1800
0662436018,1,01,1,4,06,229,1,1,20,500
0662436018,1,01,1,4,07,003,1,1,60,2520
0662436018,1,01,1,4,07,003,1,6,40,1680
0662436018,1,01,1,4,04,133,1,6,20,560
0662436019,1,01,1,4,04,037,1,5,50,1500
0662436019,1,01,2,7,04,355,0,6,5,150
0662436019,1,01,2,7,02,433,0,6,5,150
0662436019,1,01,2,7,01,463,0,6,5,150
0662436019,1,01,1,4,05,003,1,6,200,4000
0662436302,1,03,1,5,03,284,0,2,1015,12180
0662436302,1,03,1,4,02,140,1,1,960,5000
0662436302,1,03,1,4,01,098,1,6,20,1000
0662436302,1,03,1,4,01,098,1,1,108,1500
0662436303,1,01,1,4,01,140,1,1,4,28
0662436303,1,01,1,4,01,140,1,6,5,35
0662436303,1,01,1,4,02,088,1,1,17,357
0662436303,1,01,1,5,04,279,0,6,30,2235
0662436303,1,01,1,5,01,250,0,1,1,150
0662436304,1,01,1,4,02,088,1,1,500,3500
0662436304,1,01,1,4,02,088,1,6,500,3500
0662436304,1,01,1,5,04,250,0,1,15,3000
0662436304,1,01,1,5,06,263,0,1,10,1500
0662436304,1,01,1,5,08,284,0,1,80,2000
0662436304,1,01,1,5,08,284,0,6,50,1250
0662436304,1,01,1,5,09,279,0,1,40,1800
0662436304,1,01,1,5,09,279,0,6,20,900
0662436306,1,01,1,4,05,088,1,1,500,3500
0662436306,1,01,1,4,05,088,1,6,200,1400
0662436306,1,01,1,5,04,284,0,1,10,180
0662436306,1,01,1,5,04,284,0,2,5490,98820
0662436306,1,01,1,5,08,279,0,6,250,1000
0662436306,1,01,1,4,01,140,1,1,1930,11580
0662436306,1,01,1,4,01,140,1,6,20,600
0662436306,1,01,1,4,03,098,1,1,275,13750
0662436306,1,01,1,4,03,098,1,6,25,1250
0662436306,1,01,1,4,04,087,1,1,3,150
0662436815,1,01,2,4,10,172,1,6,104,1820
0662436815,1,01,2,4,10,172,1,1,208,3640
0662436815,1,01,2,4,11,211,1,1,52,1144
0662436815,1,01,2,4,11,211,1,6,52,1144
0662436815,1,01,2,4,12,212,1,1,52,1040
0662436815,1,01,2,4,12,212,1,6,26,520
0662436815,1,01,2,4,13,039,1,1,104,2080
0662436815,1,01,2,4,13,039,1,6,52,1040
0662436815,1,01,2,5,04,279,0,1,30,1620
0662436815,1,01,2,4,01,161,1,1,36,1080
0662436815,1,01,2,4,02,133,1,1,12,330
0662436815,1,01,2,4,08,187,1,1,150,1800
0662437410,1,02,2,4,04,146,1,1,1,70
0662437616,1,01,1,4,01,133,1,1,300,6000
0662437616,1,01,1,5,07,284,0,2,4320,86400
0662437616,1,01,1,4,01,133,1,6,300,6000
0662439919,1,01,2,4,01,133,1,1,15,300
0662439919,1,01,2,4,01,133,1,6,5,100
0662440021,1,01,1,4,06,193,1,1,2,30
0662440021,1,01,1,4,04,022,1,1,5,75
0662440021,1,01,1,4,08,054,1,1,2,320
0662440021,1,01,1,4,07,079,1,1,2,100
0662440022,1,01,2,4,01,133,1,1,3,45
0662440302,1,01,1,4,06,194,1,6,500,3500
0662440302,1,01,1,4,05,058,1,1,120,800
0662440302,1,01,1,4,04,193,1,1,25,1000
0662440302,1,01,1,4,01,140,1,1,1000,7000
0662440302,1,01,1,4,02,098,1,1,150,6000
0662440302,1,01,1,5,06,284,0,2,2400,24000
0662440303,1,01,2,4,07,193,1,1,20,800
0662440303,1,01,2,5,02,279,0,1,20,1080
0662440303,1,01,2,5,01,250,0,1,12,1440
0662440303,1,01,2,4,08,194,1,6,500,3500
0662440303,1,01,2,4,06,003,1,6,90,2700
0662440303,1,01,2,4,03,085,1,1,100,5000
0662440303,1,01,2,4,03,085,1,6,100,5000
0662440303,1,01,2,4,04,148,1,6,30,1500
0662440304,1,01,2,4,02,088,1,1,50,1000
0662440304,1,01,2,5,04,250,0,1,12,1440
0662440304,1,01,2,4,01,140,1,1,250,1750
0662440304,1,01,2,5,09,284,0,2,3000,45000
0662440304,1,01,2,5,08,279,0,1,43,2322
0662440305,1,01,1,5,03,280,0,6,3,240
0662440305,1,01,1,5,03,280,0,1,2,120
0662440305,1,01,1,5,01,250,0,6,12,1200
0662440305,1,01,1,5,01,250,0,1,40,4000
0662440511,1,02,1,4,01,140,1,1,500,2500
0662440511,1,02,1,4,02,088,1,1,18,180
0662440512,1,01,2,4,02,088,1,6,50,500
0662440512,1,01,2,4,02,088,1,1,50,500
0662440813,1,01,1,4,04,055,1,1,8,64
0662440813,1,01,1,4,05,161,1,1,35,875
0662440813,1,01,1,4,06,140,1,1,200,1400
0662440813,1,01,1,4,07,088,1,1,40,120
0662440813,1,01,1,4,07,088,1,6,20,60
0662440813,1,03,1,4,01,133,1,1,55,1100
0662440813,1,03,1,4,01,133,1,6,5,100
0662440813,1,03,1,4,02,003,1,1,45,900
0662440813,1,03,1,4,02,003,1,6,30,600
0662440813,1,03,1,4,03,108,1,1,7,210
0662440813,1,03,1,4,03,108,1,6,3,90
0662440813,1,03,1,4,04,055,1,1,15,105
0662440813,1,03,1,4,04,055,1,6,15,105
0662440813,1,03,1,4,05,106,1,1,20,400
0662440813,1,03,1,4,07,107,1,1,50,500
0662440813,1,03,1,4,08,140,1,1,500,3500
0662440813,1,03,1,4,09,088,1,1,60,200
0662440813,1,01,1,4,02,133,1,1,25,375
0662440813,1,01,1,4,03,003,1,1,30,600
0662440813,1,01,1,4,03,003,1,6,15,300
0662440814,1,01,1,4,01,140,1,1,200,2000
0662440814,1,01,1,4,02,088,1,1,24,240
0662440814,1,01,1,4,02,088,1,6,6,60
0662440814,1,02,1,5,03,263,0,1,50,6000
0662440814,1,02,1,5,03,263,0,6,3,300
0662440814,1,02,1,5,04,279,0,1,93,4185
0662440814,1,02,1,5,04,279,0,6,13,585
0662440816,1,01,2,4,02,174,1,1,13,455
0662440816,1,01,2,4,02,174,1,6,7,245
0662440816,1,02,1,5,05,279,0,1,100,2400
0662440816,1,02,1,5,05,279,0,6,66,1584
0662440816,1,02,1,5,06,280,0,1,14,700
0662440818,1,01,2,4,02,112,1,1,3,60
0662440818,1,01,2,4,01,133,1,1,2,50
0662441206,1,01,1,5,02,251,0,6,1,100
0662441206,1,01,1,5,04,279,0,6,6,450
0662441206,1,01,1,5,03,263,0,1,6,780
0662441206,1,01,1,4,01,140,1,1,360,3600
0662441206,1,01,1,4,01,140,1,6,20,160
0662441206,1,01,1,4,06,194,1,6,150,1200
0662441206,1,01,1,4,05,039,1,1,3,45
0662441206,1,01,1,4,04,040,1,1,30,90
0662441206,1,01,1,4,03,087,1,6,1,50
0662441206,1,01,1,4,03,087,1,1,4,200
0662441412,1,01,1,4,02,088,1,1,80,1000
0662441412,1,01,1,5,04,284,0,2,600,2000
0662441412,1,01,1,4,01,140,1,1,100,2000
0662441715,1,01,1,5,04,250,0,1,10,1500
0662441715,1,01,1,4,01,140,1,1,2000,20000
0662441919,1,04,1,5,05,284,0,2,24300,364500
0662441919,1,04,1,5,01,268,0,1,1,20000
0662441919,1,04,1,4,09,039,1,6,15,300
0662441919,1,04,1,4,09,039,1,1,40,400
0662441919,1,04,1,4,08,040,1,1,88,2640
0662441919,1,04,1,4,07,088,1,6,150,5250
0662441919,1,04,1,4,07,088,1,1,180,6300
0662441919,1,04,1,4,05,161,1,1,7,210
0662441919,1,04,1,4,04,133,1,1,18,342
0662441919,1,04,1,4,03,187,1,6,50,500
