folioviv,foliohog,numren,id_trabajo,tipoact,numprod,codigo,cosecha,aparce,nocos,vendio,uso_hog,uso_prod,deu_hog,deu_neg,pag_trab,uso_reg,uso_int,cicloagr,cantidad,cant_venta,vtapie,valor,preciokg,val_venta
3069991717,1,03,1,5,04,262,0,2,,2,2,2,2,2,2,2,2,,10, , ,500,50, 
3069991717,1,03,1,5,05,279,0,2,,2,1,1,2,2,2,2,2,,4, , ,180,45, 
3069992201,1,01,1,4,01,140,1,2,,2,1,1,2,2,2,2,2,1,84, , ,1400,16.7, 
3069992201,1,01,1,4,02,159,1,2,,1,2,2,2,1,2,2,2,1,27000,24000, ,58050,2.15,51600
3069992201,1,01,1,4,03,194,1,2,,2,2,1,2,2,2,2,2,1,90, , ,150,2.6, 
3069992205,1,01,1,4,01,140,1,2,,2,1,1,2,2,2,2,2,1,300, , ,6000,20, 
3069992205,1,01,1,4,02,159,1,2,,1,2,2,2,2,2,2,2,1,16000,16000, ,40000,2.5,40000
3069992205,1,01,1,4,03,194,1,2,,2,2,1,2,2,2,2,2,1,180, , ,180,2.6, 
3069992205,1,01,1,5,01,250,0,2,,2,2,2,2,2,2,2,2,,4, , ,800,200, 
3069992205,1,01,1,5,02,263,0,2,,2,1,2,2,2,2,2,2,,15, , ,1125,200, 
3069992205,1,01,1,5,03,262,0,2,,2,2,2,2,2,2,2,2,,12, , ,600,50, 
3069992205,1,01,1,5,04,279,0,2,,2,1,2,2,2,2,2,2,,3000, , ,150,3, 
3069992407,1,01,1,4,01,159,1,2,,1,1,2,2,2,2,1,2,1,10480,10000, ,26100,2.5,25000
3069992407,1,01,1,4,02,140,2,2,1,,,,,,,,,, , , , , , 
3069992409,1,01,1,4,01,159,1,2,,1,1,2,2,2,2,1,2,1,10000,10000, ,25000,2.5,25000
3069992411,1,01,1,4,01,159,1,2,,1,1,2,2,2,2,1,2,1,13000,12000, ,32500,2.5,32500
3069992412,1,01,1,4,01,159,1,2,,1,2,2,2,2,2,2,2,1,20000,20000, ,50000,2.5,50000
3069992412,1,01,1,4,02,140,2,2,1,,,,,,,,,, , , , , , 
3069992412,1,02,1,5,01,250,0,2,,2,2,2,2,2,2,1,2,,11, , ,1650,150, 
3069992412,1,02,1,5,02,251,0,2,,1,1,2,2,2,2,2,2,,8,1, ,1600,200,200
3069992412,1,02,1,5,03,263,0,2,,2,2,2,2,2,2,2,2,,8, , ,400,50, 
3069992412,1,02,1,5,04,262,0,2,,2,2,2,2,2,2,2,2,,3, , ,75,25, 
3069992412,1,02,1,5,05,279,0,2,,2,1,2,2,2,2,1,2,,1080, , ,3780,3.5, 
3069992613,1,01,1,4,01,140,1,2,,1,1,1,2,2,2,2,2,3,3000,2000, ,36000,12,24000
3069992613,1,01,1,4,02,159,1,2,,1,2,2,2,2,2,2,2,1,10000,10000, ,40000,4,40000
3069992613,1,01,1,4,03,194,2,2,6,,,,,,,,,, , , , , , 
3069992613,1,01,1,4,04,088,2,2,6,,,,,,,,,, , , , , , 
3069992613,1,01,1,5,01,251,0,2,,2,1,2,2,2,2,2,2,,2, , ,500,250, 
3069992613,1,01,1,5,02,250,0,2,,2,1,2,2,2,2,2,2,,8, , ,1600,200, 
3069992613,1,01,1,5,03,263,0,2,,2,1,2,2,2,2,2,2,,15, , ,2250,150, 
3069992613,1,01,1,5,04,262,0,2,,2,2,2,2,2,2,2,2,,10, , ,400,40, 
3069992613,1,01,1,5,05,279,0,2,,2,1,1,2,2,2,2,2,,4, , ,180,45, 
3069992614,1,02,2,5,01,251,0,2,,2,1,2,2,2,2,2,2,,3, , ,600,200, 
3069992614,1,02,2,5,02,250,0,2,,2,1,2,2,2,2,2,2,,6, , ,1200,200, 
3069992614,1,02,2,5,03,263,0,2,,2,1,2,2,2,2,2,2,,10, , ,1500,150, 
3069992614,1,02,2,5,04,262,0,2,,2,2,2,2,2,2,2,2,,8, , ,320,40, 
3069992614,1,02,2,5,05,279,0,2,,2,1,1,2,2,2,2,2,,4, , ,150,45, 
3069992615,1,01,1,4,01,140,1,2,,2,1,2,2,2,2,2,2,1,500, , ,6000,12, 
3069992615,1,01,1,4,02,159,1,2,,1,2,2,2,2,2,2,2,1,10000,10000, ,40000,4,40000
3069992615,1,01,1,4,03,194,2,2,6,,,,,,,,,, , , , , , 
3069992615,1,01,1,4,04,088,1,2,,2,1,2,2,2,2,2,2,1,200, , ,2800,14, 
3069992615,1,02,1,5,01,251,0,2,,2,1,2,2,2,2,2,2,,5, , ,1250,250, 
3069992615,1,02,1,5,02,250,0,2,,2,1,2,2,2,2,2,2,,5, , ,1000,200, 
3069992615,1,02,1,5,03,263,0,2,,2,1,2,2,2,2,2,2,,10, , ,1500,150, 
3069992615,1,02,1,5,04,262,0,2,,2,2,2,2,2,2,2,2,,10, , ,500,50, 
3069992615,1,02,1,5,05,279,0,2,,2,1,1,2,2,2,2,2,,4, , ,150,40, 
3069992615,2,03,1,4,01,140,1,2,,1,1,1,2,2,2,2,2,3,1100,900, ,13200,12,10800
3069992615,2,03,1,4,02,088,1,2,,2,1,2,2,2,2,2,2,2,500, , ,7000,14, 
3069992615,2,03,1,4,03,159,1,2,,1,1,2,2,2,2,2,2,3,13000,11000, ,52000,4,44000
3069992615,2,03,1,4,04,194,2,2,6,,,,,,,,,, , , , , , 
3069992615,2,03,1,5,01,251,0,2,,2,2,2,2,2,2,2,2,,2, , ,500,250, 
3069992615,2,03,1,5,02,250,0,2,,2,1,2,2,2,2,2,2,,8, , ,1600,200, 
3069992615,2,03,1,5,03,263,0,2,,2,1,2,2,2,2,2,2,,10, , ,1000,100, 
3069992615,2,03,1,5,04,262,0,2,,2,2,2,2,2,2,2,2,,7, , ,350,50, 
3069992615,2,03,1,5,05,279,0,2,,2,1,1,2,2,2,2,2,,4, , ,150,45, 
3069992615,2,04,1,4,01,140,1,2,,2,1,2,2,2,2,2,2,2,500, , ,6000,12, 
3069992615,2,04,1,4,02,159,1,2,,1,2,2,2,2,2,2,2,1,1000,1000, ,4000,4,4000
3069992615,2,04,1,4,03,194,2,2,6,,,,,,,,,, , , , , , 
3069992615,2,04,1,4,04,088,1,2,,2,1,2,2,2,2,2,2,2,500, , ,7000,14, 
3069992616,1,02,1,5,01,251,0,2,,2,1,2,2,2,2,2,2,,3, , ,750,250, 
3069992616,1,02,1,5,02,250,0,2,,2,1,2,2,2,2,2,2,,7, , ,1400,200, 
3069992616,1,02,1,5,03,263,0,2,,2,1,2,2,2,2,2,2,,10, , ,1500,150, 
3069992616,1,02,1,5,04,262,0,2,,2,2,2,2,2,2,2,2,,10, , ,500,50, 
3069992616,1,02,1,5,05,279,0,2,,2,1,1,2,2,2,2,2,,4, , ,150,45, 
3069992617,1,02,1,5,01,251,0,2,,2,1,2,2,2,2,2,2,,6, , ,1500,250, 
3069992617,1,02,1,5,02,250,0,2,,2,1,2,2,2,2,2,2,,15, , ,3750,250, 
3069992617,1,02,1,5,03,263,0,2,,2,1,2,2,2,2,2,2,,12, , ,1800,150, 
3069992617,1,02,1,5,04,262,0,2,,2,2,2,2,2,2,2,2,,10, , ,500,50, 
3069992617,1,02,1,5,05,279,0,2,,2,1,1,2,2,2,2,2,,6, , ,320,60, 
3069992919,1,01,1,4,01,159,1,2,,1,1,2,2,2,2,2,2,1,12015,12000, ,36045,3,36000
3069992919,1,01,1,4,02,101,2,2,2,,,,,,,,,, , , , , , 
3069992920,1,01,1,4,01,140,1,2,,1,1,1,2,2,2,2,2,1,560,112, ,7000,12.5,1400
3069992920,1,01,1,4,02,088,1,2,,2,1,2,2,2,2,2,2,2,20, , ,300,15, 
3069992920,1,01,1,4,03,194,1,2,,2,2,1,2,2,2,2,2,1,120, , ,240,2, 
3069992920,1,01,1,4,04,159,1,2,,1,1,2,2,2,2,2,2,1,20020,20000, ,60060,3,60000
3069992920,1,04,1,5,01,250,0,2,,2,2,2,2,2,2,2,2,,2, , ,300,150, 
3069992920,1,04,1,5,02,263,0,2,,2,1,2,2,2,2,2,2,,3, , ,600,200, 
3069992920,1,04,1,5,03,254,0,2,,1,2,2,2,2,2,2,2,,16,2, ,3600,600,400
3069992921,1,01,1,4,01,159,1,2,,1,2,2,2,2,2,2,2,1,6000,6000, ,12000,2,12000
3069992921,1,01,1,4,02,140,1,2,,1,1,1,2,2,2,1,2,1,1188,1000, ,15444,13,13000
3069992921,1,01,1,4,03,194,1,2,,2,2,1,2,2,2,2,2,1,200, , ,400,2, 
3069992923,1,02,2,4,01,159,1,2,,1,1,2,2,2,2,2,2,1,12020,12000, ,42070,3.5,42000
3069992924,1,01,1,4,01,159,1,2,,1,1,2,2,2,2,2,2,2,15100,15000, ,52850,3.5,52500
3069993021,1,01,2,4,01,037,1,2,,1,1,2,2,2,2,2,2,1,200,100, ,2200,11,1100
3069993021,1,02,1,5,01,250,0,2,,1,2,2,2,2,2,2,2,,49,34, ,8330,170,5780
3069993021,1,02,1,5,02,263,0,2,,2,2,2,2,2,2,2,2,,5, , ,500,100, 
3069993021,1,02,1,5,03,251,0,2,,2,2,2,2,2,2,2,2,,1, , ,200,200, 
3069993021,1,02,1,5,04,262,0,2,,2,2,2,2,2,2,2,2,,10, , ,200,20, 
3069993021,1,02,1,5,05,279,0,2,,2,1,1,2,2,2,2,2,,3600, , ,14400,64, 
3069993023,1,02,1,4,01,037,1,2,,1,1,2,2,2,2,2,2,1,900,800, ,9900,11,8800
3069993023,1,02,1,4,02,044,1,2,,1,2,2,2,2,2,2,2,3,160000,160000, ,160000,1000,160000
3069993023,1,02,1,4,03,133,1,2,,1,1,2,2,2,2,2,2,3,200,160, ,400,2,320
3069993306,1,01,2,4,01,133,2,2,1,,,,,,,,,, , , , , , 
3069993306,1,01,2,4,02,037,1,2,,1,1,2,2,2,2,1,2,1,6500,6400, ,58500,9,57600
3069993306,1,01,2,4,03,187,1,2,,1,1,2,2,2,2,1,2,3,4482,4420, ,31374,7,30940
3069993306,1,01,2,4,04,140,2,2,1,,,,,,,,,, , , , , , 
3069993306,1,01,2,4,05,088,2,2,1,,,,,,,,,, , , , , , 
3069993306,1,01,2,4,06,098,2,2,1,,,,,,,,,, , , , , , 
3069993306,1,01,2,4,07,194,2,2,6,,,,,,,,,, , , , , , 
3069993306,1,02,2,5,01,250,0,2,,2,2,2,2,2,2,2,2,,4, , ,1000,250, 
3069993306,1,02,2,5,02,279,0,2,,2,1,2,2,2,2,1,2,,720, , ,3600,5, 
3069993507,1,01,1,4,01,037,1,2,,1,2,2,2,2,2,2,2,1,700,700, ,5600,8,5600
3069993507,1,01,1,4,02,133,1,2,,1,2,2,2,2,2,2,2,2,300,300, ,2100,7,2100
3069993507,1,01,1,5,01,250,0,2,,2,2,2,2,2,2,2,2,,3, , ,450,150, 
3069993507,1,01,1,5,02,251,0,2,,2,2,2,2,2,2,2,2,,1, , ,200,200, 
3069993507,1,01,1,5,03,262,0,2,,2,2,2,2,2,2,2,2,,17, , ,340,20, 
3069993507,1,01,1,5,04,279,0,2,,2,1,1,2,2,2,2,2,,13, , ,780,60, 
3069993507,1,01,1,5,05,263,0,2,,2,2,2,2,2,2,2,2,,3, , ,150,50, 
3069993508,1,02,1,4,01,037,1,2,,1,1,2,2,2,2,1,2,1,3000,2500, ,8000,6,15000
3069993508,1,02,1,4,02,187,1,2,,1,2,2,2,2,2,2,2,3,7200,7200, ,7200,1,7200
3069993508,1,02,1,4,03,229,1,2,,1,1,2,2,2,2,2,2,1,200,180, ,500,2.5,450
3069993508,1,02,1,4,04,194,1,2,,2,2,1,2,2,2,2,2,3,5000, , ,5000,0.5, 
3069993509,1,01,2,4,01,229,1,2,,1,1,2,2,2,2,2,2,1,75,72, ,750,10,720
3069993509,1,01,2,4,02,133,2,2,3,,,,,,,,,, , , , , , 
3069993509,1,01,2,4,03,187,2,2,3,,,,,,,,,, , , , , , 
3069993510,1,01,1,4,01,037,1,2,,2,1,2,2,2,2,1,2,1,50, , ,300,6, 
3069993510,1,01,1,4,02,187,1,2,,1,2,2,2,2,2,2,2,3,1500,1500, ,6000,4,6000
3069993510,1,01,1,4,03,194,1,2,,2,2,1,2,2,2,2,2,3,300, , ,150,0.5, 
3069993512,1,01,2,4,01,037,1,2,,1,1,2,2,2,2,2,2,1,250,240, ,1750,7,1680
3069993512,1,01,2,4,02,187,2,2,2,,,,,,,,,, , , , , , 
3069993512,1,01,2,4,03,229,1,2,,1,2,2,2,2,2,2,2,1,150,150, ,1080,7.5,1080
3069993512,1,01,2,4,04,040,2,2,1,,,,,,,,,, , , , , , 
3069993512,1,01,2,4,05,071,2,2,1,,,,,,,,,, , , , , , 
3069993512,1,01,2,4,06,133,2,2,1,,,,,,,,,, , , , , , 
3069993512,1,01,2,4,07,194,2,2,1,,,,,,,,,, , , , , , 
3069993817,1,02,1,6,01,473,0,,,1,1,2,2,2,2,2,2,,144,142, ,64800,450,63900
3069993817,1,02,2,4,01,187,2,2,1,,,,,,,,,, , , , , , 
3069993817,1,02,2,4,02,037,2,2,1,,,,,,,,,, , , , , , 
3069994202,1,01,2,4,01,037,1,2,,1,2,2,2,2,2,2,2,2,1200,1200, ,8400,7,8400
3069994205,1,02,1,5,01,250,0,2,,1,1,2,2,2,2,2,2,,27,10, ,5400,200,2000
3069994205,1,02,1,5,02,251,0,2,,2,2,2,2,2,2,2,2,,3, , ,750,250, 
3069994205,1,02,1,5,03,263,0,2,,2,2,2,2,2,2,2,2,,15, , ,3000,200, 
3069994205,1,02,1,5,04,262,0,2,,2,2,2,2,2,2,2,2,,10, , ,1000,100, 
3069994205,1,02,1,5,05,279,0,2,,1,1,2,2,2,2,2,2,,336,305, ,19611,3,17791
3069994205,1,03,1,4,01,037,1,2,,1,2,2,2,2,2,2,2,2,300,300, ,1500,5,1500
3069994205,1,03,1,4,02,169,1,2,,1,2,2,2,2,2,2,2,3,400,400, ,12000,60,12000
3069994206,1,01,1,5,01,268,0,2,,2,2,2,2,2,2,2,2,,3, , ,75000,25000, 
3069994206,1,01,1,5,02,240,0,2,,1,2,2,2,2,2,2,2,,3,1, ,15000,5000,5000
3069994206,1,01,1,5,03,284,0,2,,1,1,2,2,2,2,2,2,,9320,8225, ,93200,10,82250
3069994407,1,02,2,5,01,250,0,2,,1,1,2,2,2,2,1,2,,25,8, ,7500,300,2400
3069994407,1,02,2,5,02,251,0,2,,1,2,2,2,2,2,2,2,,2,2, ,600,300,600
3069994407,1,02,2,5,03,263,0,2,,1,2,2,2,2,2,2,2,,50,40, ,7500,150,6000
3069994407,1,02,2,5,04,279,0,2,,1,1,2,2,2,2,1,2,,147,107, ,9792,4,7152
3069994412,1,01,1,4,01,037,1,2,,1,2,2,2,2,2,2,2,1,2000,2000, ,14000,7,14000
3069994412,1,01,1,4,02,087,1,2,,1,1,2,2,2,2,2,2,2,40,39, ,1400,35,1365
3069994412,1,01,1,4,03,169,1,2,,1,2,2,2,2,2,2,2,3,120,120, ,1200,10,1200
3069994412,1,01,1,4,04,088,1,2,,1,1,2,2,2,2,1,2,2,250,200, ,1000,4,800
3069994412,1,01,1,4,05,194,1,2,,2,2,1,2,2,2,2,2,2,60, , ,200,3.33, 
3069994412,1,01,1,4,06,187,1,2,,1,1,2,2,2,2,1,2,3,500,368, ,3000,6,2208
3069994412,1,01,1,4,07,040,2,2,1,,,,,,,,,, , , , , , 
3069994718,1,01,1,4,01,037,1,2,,1,1,2,2,2,2,2,2,1,5000,4974, ,40000,8,39792
3069994718,1,01,1,4,02,140,1,2,,1,1,1,2,2,2,2,2,2,300,190, ,2100,7,1330
3069994718,1,01,1,4,03,098,1,2,,1,1,2,2,2,2,2,2,2,200,150, ,5000,25,3750
3069994718,1,01,1,4,04,194,1,2,,2,2,1,2,2,2,2,2,2,200, , ,120,0.6, 
3069994924,1,02,1,4,01,037,1,2,,1,1,2,2,2,2,2,2,1,800,770, ,4800,6,4620
3069995019,1,01,1,4,01,095,2,2,7,,,,,,,,,, , ,32000, , , 
3069995021,1,01,1,4,01,095,1,2,,1,2,2,2,2,2,2,2,3,7000,7000, ,28000,40,28000
3069995024,1,01,1,4,01,095,1,2,,1,2,2,2,2,2,2,2,2,500,500, ,10000,40,10000
3069995301,1,01,1,4,01,095,1,2,,1,2,1,2,1,2,2,2,3,3020,2400, ,67950,22.5,54000
3069995302,1,02,1,4,01,095,1,2,,1,2,1,2,2,2,2,2,3,6000,5960, ,135000,22.5,134100
3069995303,1,01,1,4,01,045,1,2,,1,2,1,2,2,2,2,2,3,3260,3230, ,73350,22.5,72675
3069995305,1,01,1,4,01,095,1,2,,1,2,1,2,2,2,2,2,3,2000,1976, ,45000,22.5,44460
3069995607,1,01,1,4,01,095,1,2,,1,2,2,2,2,2,2,2,3,1440,1440, ,720,30,21600
3069995610,1,01,1,4,01,095,1,2,,1,2,2,2,2,2,2,2,3,960,960, ,14400,30,14400
3069995611,1,01,1,4,01,095,1,2,,1,2,2,2,2,2,2,2,3,1920,1920, ,28800,30,28800
3069995814,1,01,1,4,01,095,1,2,,1,2,2,2,2,2,2,2,3,1800,1800, ,24000,13,24000
3069995815,1,01,1,4,01,095,1,2,,1,2,2,2,2,2,2,2,3,420,420, ,5600,13,5600
3069996816,1,01,2,4,01,187,1,2,,1,1,2,2,2,2,2,2,2,50,40, ,500,10,400
3069996816,1,01,2,4,02,108,2,2,1,,,,,,,,,, , , , , , 
3069996816,1,01,2,4,03,133,1,2,,1,1,2,2,2,2,2,2,1,20,10, ,400,20,200
3069996816,1,01,2,4,04,079,1,2,,1,1,2,2,2,2,2,2,2,5,4, ,750,150,600
3069996816,1,01,2,4,05,167,1,2,,1,1,2,2,2,2,2,2,2,47,7, ,470,10,70
3069996816,1,01,2,4,06,037,1,2,,2,2,1,2,2,2,2,2,2,19, , ,190,10, 
3069996816,1,01,2,4,07,043,2,2,1,,,,,,,,,, , , , , , 
3069996816,1,01,2,4,08,146,2,2,1,,,,,,,,,, , , , , , 
3069996816,1,01,2,4,09,158,2,2,1,,,,,,,,,, , , , , , 
3069996817,1,02,1,5,01,250,0,2,,2,2,2,2,2,2,2,2,,5, , ,1000,200, 
3069996817,1,02,1,5,02,263,0,2,,1,1,2,2,2,2,2,2,,23,10, ,2450,106.5,1000
3069996817,1,02,1,5,03,262,0,2,,2,2,2,2,2,2,2,2,,2, , ,100,50, 
3069996817,1,02,1,5,04,251,0,2,,1,1,2,2,2,2,2,2,,10,5, ,1000,100,500
3069996817,1,02,1,5,05,279,0,2,,2,1,2,2,2,2,1,2,,184, , ,736,4, 
3069997202,1,01,1,5,01,246,0,2,,1,2,2,2,2,2,2,2,,18,14, ,72000,4000,56000
3069997202,1,01,1,5,02,275,0,2,,1,2,2,2,2,2,2,2,,15,15, ,15000,1000,15000
3069997202,1,01,1,5,03,250,0,2,,1,1,2,2,2,2,1,2,,20,6, ,5000,250,1500
3069997202,1,01,1,5,04,251,0,2,,2,2,2,2,2,2,2,2,,2, , ,600,300, 
3069997202,1,01,1,5,05,263,0,2,,1,2,2,2,2,2,2,2,,2,2, ,400,200,400
3069997202,1,01,1,5,06,262,0,2,,1,2,2,2,2,2,2,2,,8,6, ,280,35,210
3069997202,1,01,1,5,07,279,0,2,,1,1,2,2,2,2,1,2,,35,18, ,2380,68,1224
3069997203,1,01,1,4,01,133,1,2,,1,1,2,2,2,2,1,2,3,10080,9660, ,87480,8.67,83835
3069997204,1,01,1,4,01,135,2,2,1,,,,,,,,,, , , , , , 
3069997204,1,01,1,4,02,158,2,2,1,,,,,,,,,, , , , , , 
3069997204,1,01,1,4,03,108,2,2,1,,,,,,,,,, , , , , , 
3069997204,1,01,1,4,04,146,2,2,1,,,,,,,,,, , , , , , 
3069997204,1,01,1,4,05,033,2,2,1,,,,,,,,,, , , , , , 
3069997204,1,01,1,4,06,033,2,2,1,,,,,,,,,, , , , , , 
3069997204,1,01,1,4,07,167,2,2,1,,,,,,,,,, , , , , , 
3069997204,1,01,1,4,08,227,2,2,1,,,,,,,,,, , , , , , 
3069997204,1,01,1,4,09,225,2,2,1,,,,,,,,,, , , , , , 
3069997204,1,01,1,4,10,133,2,2,1,,,,,,,,,, , , , , , 
3069997205,1,01,1,5,01,246,0,2,,1,2,2,2,2,2,2,2,,13,12, ,71955,5535,66420
3069997205,1,01,1,5,02,275,0,2,,2,2,2,2,2,2,2,1,,9, , ,10800,1200, 
3069997507,1,02,1,5,01,250,0,2,,2,1,2,2,2,2,2,2,,13, , ,2340,180, 
3069997507,1,02,1,5,02,251,0,2,,2,2,2,2,2,2,2,2,,4, , ,1000,250, 
3069997507,1,02,1,5,03,260,0,2,,2,1,2,2,2,2,2,2,,6, , ,1200,200, 
3069997507,1,02,1,5,04,262,0,2,,2,2,2,2,2,2,2,2,,3, , ,150,50, 
3069997507,1,02,1,5,05,279,0,2,,2,1,1,2,2,2,2,2,,15, , ,960,64, 
3069997507,1,02,1,5,06,280,0,2,,2,2,1,2,2,2,2,2,,16, , ,800,50, 
3069997507,1,03,1,4,01,133,1,2,,1,1,2,2,2,2,1,2,3,640,500, ,6899,10.78,5390
3069997507,1,03,1,4,02,035,1,2,,2,1,2,2,2,2,2,2,1,40, , ,360,9, 
3069997507,1,03,1,4,03,140,1,2,,2,1,2,2,2,2,1,2,1,265, , ,2650,10, 
3069997507,1,03,1,4,04,088,1,2,,2,1,2,2,2,2,1,2,1,36, , ,720,20, 
3069997507,1,03,1,4,05,194,1,2,,2,2,1,2,2,2,2,2,1,200, , ,1000,5, 
3069997508,1,02,2,4,01,133,2,2,1,,,,,,,,,, , , , , , 
3069997508,1,02,2,4,02,140,2,1,1,,,,,,,,,, , , , , , 
3069997510,1,01,2,4,01,133,1,2,,1,1,2,2,2,2,2,2,1,75,50, ,1230,16.4,820
3069997510,1,01,2,4,02,140,2,2,3,,,,,,,,,, , , , , , 
3069997510,1,02,1,5,01,246,0,2,,1,2,2,2,2,2,2,2,,9,4, ,35100,3900,15600
3069997510,1,02,1,5,02,275,0,2,,2,2,2,2,2,2,2,2,,4, , ,4000,1000, 
3069997713,1,02,1,5,01,250,0,2,,2,1,2,2,2,2,2,2,,13, , ,3250,250, 
3069997713,1,02,1,5,02,263,0,2,,2,1,2,2,2,2,2,2,,3, , ,600,200, 
3069997713,1,02,1,5,03,251,0,2,,2,1,2,2,2,2,2,2,,2, , ,500,250, 
3069997713,1,02,1,5,04,279,0,2,,1,1,2,2,2,2,2,2,,43,7, ,2752,64,448
3069997714,1,01,1,4,01,133,1,2,,1,1,2,2,2,2,1,2,3,11000,10500, ,110000,10,105000
3069997714,1,01,1,4,02,140,1,2,,2,1,1,2,2,2,1,2,3,1000, , ,9000,9, 
3069997714,1,01,1,4,03,088,1,2,,2,1,2,2,2,2,1,2,3,80, , ,1200,15, 
3069997714,1,01,1,4,04,098,1,2,,1,1,2,2,2,2,1,2,2,70,40, ,1750,25,1000
3069997714,1,01,1,4,05,194,1,2,,2,2,1,2,2,2,2,2,3,2400, , ,240,0.1, 
3069997716,1,01,2,5,01,250,0,2,,2,1,2,2,2,2,2,2,,15, , ,3750,250, 
3069997716,1,01,2,5,02,263,0,2,,2,1,2,2,2,2,1,2,,6, , ,900,150, 
3069997716,1,01,2,5,03,251,0,2,,1,2,2,2,2,2,2,2,,3,1, ,750,250,250
3069997716,1,01,2,5,04,246,0,2,,2,2,2,2,2,2,2,2,,1, , ,4000,4000, 
3069997716,1,01,2,5,05,275,0,2,,2,2,2,2,2,2,2,2,,9, , ,7200,800, 
3069997716,1,01,2,5,06,279,0,2,,1,1,2,2,2,2,2,2,,70,20, ,4480,64,1280
3069997920,1,01,2,4,01,133,1,2,,1,1,2,2,2,2,1,2,3,3049,3000, ,4746,15.43,46290
3069997922,1,01,2,4,01,133,1,2,,1,1,2,2,2,2,2,2,3,3036,3000, ,55134,18.16,54480
